GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1500000US250251203014,250251203014,"Block Group 4, Census Tract 1203.01, Suffolk County, Massachusetts",1193,297,974,276,145,110,0,12,22,30,0,12,27,42,25,29,0,12,25,29
1500000US250251204001,250251204001,"Block Group 1, Census Tract 1204, Suffolk County, Massachusetts",700,260,364,185,289,223,0,12,17,28,0,12,0,12,30,49,0,12,30,49
1500000US250251204002,250251204002,"Block Group 2, Census Tract 1204, Suffolk County, Massachusetts",586,184,409,178,0,12,0,12,70,83,0,12,76,92,31,41,26,42,5,11
1500000US250251204003,250251204003,"Block Group 3, Census Tract 1204, Suffolk County, Massachusetts",841,283,749,233,42,61,0,12,2,6,0,12,4,28,44,49,0,12,44,49
1500000US250251204004,250251204004,"Block Group 4, Census Tract 1204, Suffolk County, Massachusetts",2358,579,1822,533,229,223,0,12,80,67,0,12,216,287,11,17,11,17,0,12
1500000US250251204005,250251204005,"Block Group 5, Census Tract 1204, Suffolk County, Massachusetts",1903,525,1441,402,170,182,0,12,98,89,0,12,155,226,39,57,0,12,39,57
1500000US250251205001,250251205001,"Block Group 1, Census Tract 1205, Suffolk County, Massachusetts",854,216,480,217,177,140,0,12,21,31,0,12,130,117,46,37,12,17,34,32
1500000US250251205002,250251205002,"Block Group 2, Census Tract 1205, Suffolk County, Massachusetts",868,196,571,171,140,121,0,12,41,52,0,12,102,91,14,17,0,12,14,17
1500000US250251205003,250251205003,"Block Group 3, Census Tract 1205, Suffolk County, Massachusetts",650,184,297,101,114,91,0,12,23,22,0,12,180,141,36,42,24,37,12,17
1500000US250251206001,250251206001,"Block Group 1, Census Tract 1206, Suffolk County, Massachusetts",795,182,553,158,158,118,6,9,52,57,0,12,0,12,26,29,0,12,26,29
1500000US250251206002,250251206002,"Block Group 2, Census Tract 1206, Suffolk County, Massachusetts",952,189,820,189,31,37,0,12,23,21,0,12,8,13,70,62,35,45,35,46
1500000US250251206003,250251206003,"Block Group 3, Census Tract 1206, Suffolk County, Massachusetts",857,161,714,120,39,47,0,12,0,12,0,12,32,49,72,53,11,18,61,50
1500000US250251207001,250251207001,"Block Group 1, Census Tract 1207, Suffolk County, Massachusetts",858,154,502,96,45,37,10,17,100,56,0,12,159,105,42,49,6,15,36,48
1500000US250251207002,250251207002,"Block Group 2, Census Tract 1207, Suffolk County, Massachusetts",1182,130,892,123,26,20,0,12,206,92,0,12,32,34,26,38,0,12,26,38
1500000US250251301001,250251301001,"Block Group 1, Census Tract 1301, Suffolk County, Massachusetts",1527,488,1504,492,0,12,0,12,23,27,0,12,0,12,0,12,0,12,0,12
1500000US250251301002,250251301002,"Block Group 2, Census Tract 1301, Suffolk County, Massachusetts",1381,301,858,230,49,48,0,12,394,223,0,12,17,28,63,76,0,12,63,76
1500000US250251301003,250251301003,"Block Group 3, Census Tract 1301, Suffolk County, Massachusetts",610,261,551,250,0,12,0,12,59,97,0,12,0,12,0,12,0,12,0,12
1500000US250251301004,250251301004,"Block Group 4, Census Tract 1301, Suffolk County, Massachusetts",787,276,680,256,0,12,0,12,78,129,0,12,0,12,29,46,0,12,29,46
1500000US250251301005,250251301005,"Block Group 5, Census Tract 1301, Suffolk County, Massachusetts",788,256,699,234,0,12,0,12,0,12,0,12,89,142,0,12,0,12,0,12
1500000US250251301006,250251301006,"Block Group 6, Census Tract 1301, Suffolk County, Massachusetts",345,189,294,180,8,14,0,12,43,53,0,12,0,12,0,12,0,12,0,12
1500000US250251301007,250251301007,"Block Group 7, Census Tract 1301, Suffolk County, Massachusetts",608,231,608,231,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251302001,250251302001,"Block Group 1, Census Tract 1302, Suffolk County, Massachusetts",651,241,651,241,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251302002,250251302002,"Block Group 2, Census Tract 1302, Suffolk County, Massachusetts",970,229,750,192,27,24,0,12,106,61,0,12,31,49,56,50,0,12,56,50
1500000US250251302003,250251302003,"Block Group 3, Census Tract 1302, Suffolk County, Massachusetts",1679,453,1432,473,29,45,0,12,143,102,0,12,75,83,0,12,0,12,0,12
1500000US250251302004,250251302004,"Block Group 4, Census Tract 1302, Suffolk County, Massachusetts",744,172,687,169,50,57,0,12,7,11,0,12,0,12,0,12,0,12,0,12
1500000US250251302005,250251302005,"Block Group 5, Census Tract 1302, Suffolk County, Massachusetts",1005,289,838,231,0,12,0,12,79,75,0,12,0,12,88,135,0,12,88,135
1500000US250251303001,250251303001,"Block Group 1, Census Tract 1303, Suffolk County, Massachusetts",1238,243,1129,243,0,12,0,12,63,68,0,12,13,21,33,45,0,12,33,45
1500000US250251303002,250251303002,"Block Group 2, Census Tract 1303, Suffolk County, Massachusetts",1281,268,1184,283,5,9,0,12,9,14,0,12,0,12,83,96,0,12,83,96
1500000US250251303003,250251303003,"Block Group 3, Census Tract 1303, Suffolk County, Massachusetts",698,187,659,174,12,19,0,12,0,12,0,12,0,12,27,41,0,12,27,41
1500000US250251303004,250251303004,"Block Group 4, Census Tract 1303, Suffolk County, Massachusetts",855,198,661,170,65,96,0,12,65,66,0,12,64,56,0,12,0,12,0,12
1500000US250251303005,250251303005,"Block Group 5, Census Tract 1303, Suffolk County, Massachusetts",623,218,595,214,5,7,0,12,0,12,0,12,23,36,0,12,0,12,0,12
1500000US250251304021,250251304021,"Block Group 1, Census Tract 1304.02, Suffolk County, Massachusetts",835,244,647,214,37,55,0,12,149,98,0,12,2,5,0,12,0,12,0,12
1500000US250251304022,250251304022,"Block Group 2, Census Tract 1304.02, Suffolk County, Massachusetts",779,228,686,231,16,26,0,12,59,70,0,12,0,12,18,30,0,12,18,30
1500000US250251304023,250251304023,"Block Group 3, Census Tract 1304.02, Suffolk County, Massachusetts",1309,364,1151,331,158,203,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251304024,250251304024,"Block Group 4, Census Tract 1304.02, Suffolk County, Massachusetts",1181,473,1170,473,0,12,0,12,11,20,0,12,0,12,0,12,0,12,0,12
1500000US250251304025,250251304025,"Block Group 5, Census Tract 1304.02, Suffolk County, Massachusetts",1006,332,896,321,0,12,0,12,81,93,0,12,0,12,29,40,0,12,29,40
1500000US250251304041,250251304041,"Block Group 1, Census Tract 1304.04, Suffolk County, Massachusetts",2201,438,1670,380,104,104,0,12,149,114,0,12,271,293,7,12,0,12,7,12
1500000US250251304042,250251304042,"Block Group 2, Census Tract 1304.04, Suffolk County, Massachusetts",606,151,502,136,0,12,0,12,0,12,0,12,0,12,104,97,37,65,67,76
1500000US250251304043,250251304043,"Block Group 3, Census Tract 1304.04, Suffolk County, Massachusetts",501,235,438,232,23,36,0,12,40,67,0,12,0,12,0,12,0,12,0,12
1500000US250251304061,250251304061,"Block Group 1, Census Tract 1304.06, Suffolk County, Massachusetts",1941,431,521,249,1217,303,0,12,36,74,0,12,167,186,0,12,0,12,0,12
1500000US250251304062,250251304062,"Block Group 2, Census Tract 1304.06, Suffolk County, Massachusetts",2974,595,1359,346,1245,617,0,12,212,155,0,12,30,51,128,137,0,12,128,137
1500000US250251304063,250251304063,"Block Group 3, Census Tract 1304.06, Suffolk County, Massachusetts",375,174,274,136,26,38,0,12,65,95,0,12,0,12,10,18,10,18,0,12
1500000US250251401021,250251401021,"Block Group 1, Census Tract 1401.02, Suffolk County, Massachusetts",1206,391,114,72,681,239,0,12,112,129,0,12,276,291,23,37,0,12,23,37
1500000US250251401022,250251401022,"Block Group 2, Census Tract 1401.02, Suffolk County, Massachusetts",812,258,369,128,434,261,0,12,0,12,0,12,0,12,9,16,9,16,0,12
1500000US250251401023,250251401023,"Block Group 3, Census Tract 1401.02, Suffolk County, Massachusetts",928,206,729,171,166,149,0,12,1,2,0,12,32,41,0,12,0,12,0,12
1500000US250251401024,250251401024,"Block Group 4, Census Tract 1401.02, Suffolk County, Massachusetts",1833,403,805,305,767,372,0,12,69,84,0,12,44,66,148,106,73,76,75,67
1500000US250251401051,250251401051,"Block Group 1, Census Tract 1401.05, Suffolk County, Massachusetts",2133,454,1332,288,346,238,0,12,130,108,0,12,240,164,85,105,0,12,85,105
1500000US250251401052,250251401052,"Block Group 2, Census Tract 1401.05, Suffolk County, Massachusetts",1958,550,433,332,1150,444,0,12,13,22,0,12,276,220,86,79,35,56,51,50
1500000US250251401061,250251401061,"Block Group 1, Census Tract 1401.06, Suffolk County, Massachusetts",1383,195,405,149,671,163,0,12,34,45,0,12,175,93,98,65,39,44,59,44
1500000US250251401062,250251401062,"Block Group 2, Census Tract 1401.06, Suffolk County, Massachusetts",443,171,169,101,232,149,13,18,3,4,0,12,26,30,0,12,0,12,0,12
1500000US250251401071,250251401071,"Block Group 1, Census Tract 1401.07, Suffolk County, Massachusetts",2088,269,700,153,1093,325,58,88,7,12,0,12,214,111,16,24,0,12,16,24
1500000US250251401072,250251401072,"Block Group 2, Census Tract 1401.07, Suffolk County, Massachusetts",810,194,304,112,278,170,5,10,0,12,0,12,146,123,77,122,77,122,0,12
1500000US250251402011,250251402011,"Block Group 1, Census Tract 1402.01, Suffolk County, Massachusetts",1409,226,842,287,276,157,131,155,7,11,0,12,60,79,93,66,34,43,59,50
1500000US250251402012,250251402012,"Block Group 2, Census Tract 1402.01, Suffolk County, Massachusetts",1011,243,704,214,180,130,0,12,52,70,0,12,51,75,24,27,9,16,15,22
1500000US250251402021,250251402021,"Block Group 1, Census Tract 1402.02, Suffolk County, Massachusetts",1057,332,619,258,158,140,0,12,41,68,0,12,144,149,95,150,95,150,0,12
1500000US250251402022,250251402022,"Block Group 2, Census Tract 1402.02, Suffolk County, Massachusetts",1258,400,243,96,437,260,0,12,85,113,0,12,356,337,137,102,50,64,87,79
1500000US250251402023,250251402023,"Block Group 3, Census Tract 1402.02, Suffolk County, Massachusetts",1307,364,622,186,466,261,0,12,32,42,0,12,36,42,151,129,2,4,149,128
1500000US250251402024,250251402024,"Block Group 4, Census Tract 1402.02, Suffolk County, Massachusetts",1483,337,732,212,513,202,0,12,17,21,0,12,89,88,132,158,1,3,131,158
1500000US250251402025,250251402025,"Block Group 5, Census Tract 1402.02, Suffolk County, Massachusetts",1005,236,806,218,181,174,0,12,0,12,0,12,0,12,18,31,0,12,18,31
1500000US250251403001,250251403001,"Block Group 1, Census Tract 1403, Suffolk County, Massachusetts",1349,554,324,190,677,488,0,12,17,26,0,12,285,349,46,59,8,14,38,47
1500000US250251403002,250251403002,"Block Group 2, Census Tract 1403, Suffolk County, Massachusetts",304,217,174,119,120,176,0,12,10,25,0,12,0,12,0,12,0,12,0,12
1500000US250251403003,250251403003,"Block Group 3, Census Tract 1403, Suffolk County, Massachusetts",2113,543,956,359,1038,457,10,15,26,47,0,12,70,98,13,22,0,12,13,22
1500000US250251403004,250251403004,"Block Group 4, Census Tract 1403, Suffolk County, Massachusetts",660,306,149,114,511,336,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251403005,250251403005,"Block Group 5, Census Tract 1403, Suffolk County, Massachusetts",1235,602,106,82,813,555,0,12,0,12,0,12,276,336,40,52,10,21,30,49
1500000US250251403006,250251403006,"Block Group 6, Census Tract 1403, Suffolk County, Massachusetts",682,329,66,45,428,280,0,12,0,12,0,12,125,130,63,86,0,12,63,86
1500000US250251404001,250251404001,"Block Group 1, Census Tract 1404, Suffolk County, Massachusetts",557,248,23,19,411,227,0,12,0,12,0,12,39,64,84,103,62,97,22,36
1500000US250251404002,250251404002,"Block Group 2, Census Tract 1404, Suffolk County, Massachusetts",1112,370,77,92,927,360,0,12,0,12,0,12,0,12,108,122,0,12,108,122
1500000US250251404003,250251404003,"Block Group 3, Census Tract 1404, Suffolk County, Massachusetts",1140,442,97,132,1043,431,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251404004,250251404004,"Block Group 4, Census Tract 1404, Suffolk County, Massachusetts",1289,489,184,135,997,495,0,12,0,12,0,12,93,126,15,24,15,24,0,12
1500000US250251404005,250251404005,"Block Group 5, Census Tract 1404, Suffolk County, Massachusetts",1927,648,9,14,1876,657,0,12,0,12,0,12,0,12,42,50,0,12,42,50
1500000US250251404006,250251404006,"Block Group 6, Census Tract 1404, Suffolk County, Massachusetts",1711,700,350,277,1227,644,10,17,10,17,0,12,114,132,0,12,0,12,0,12
1500000US250251404007,250251404007,"Block Group 7, Census Tract 1404, Suffolk County, Massachusetts",1012,436,299,120,293,202,0,12,18,29,0,12,402,434,0,12,0,12,0,12
1500000US250251601011,250251601011,"Block Group 1, Census Tract 1601.01, Suffolk County, Massachusetts",1558,659,899,566,58,95,0,12,0,12,0,12,240,251,361,279,18,28,343,279
1500000US250251601012,250251601012,"Block Group 2, Census Tract 1601.01, Suffolk County, Massachusetts",2323,666,1121,407,109,124,0,12,0,12,0,12,164,196,929,539,0,12,929,539
1500000US250251601013,250251601013,"Block Group 3, Census Tract 1601.01, Suffolk County, Massachusetts",1619,577,912,472,36,46,16,25,0,12,0,12,342,267,313,306,13,21,300,305
1500000US250251601014,250251601014,"Block Group 4, Census Tract 1601.01, Suffolk County, Massachusetts",2483,724,651,560,307,171,10,18,0,12,0,12,217,230,1298,654,0,12,1298,654
1500000US250251601015,250251601015,"Block Group 5, Census Tract 1601.01, Suffolk County, Massachusetts",1408,624,289,292,0,12,0,12,0,12,0,12,175,235,944,624,0,12,944,624
1500000US250251602001,250251602001,"Block Group 1, Census Tract 1602, Suffolk County, Massachusetts",1590,431,605,263,17,39,0,12,64,70,0,12,150,135,754,424,0,12,754,424
1500000US250251602002,250251602002,"Block Group 2, Census Tract 1602, Suffolk County, Massachusetts",1388,346,354,195,84,59,9,15,71,104,0,12,243,216,627,270,0,12,627,270
1500000US250251602003,250251602003,"Block Group 3, Census Tract 1602, Suffolk County, Massachusetts",1148,377,395,215,87,101,0,12,17,28,0,12,0,12,649,373,0,12,649,373
1500000US250251603001,250251603001,"Block Group 1, Census Tract 1603, Suffolk County, Massachusetts",1905,216,1377,197,154,147,0,12,61,77,0,12,68,44,245,167,20,31,225,166
1500000US250251603002,250251603002,"Block Group 2, Census Tract 1603, Suffolk County, Massachusetts",450,158,241,165,71,49,0,12,39,34,0,12,18,26,81,72,0,12,81,72
1500000US250251604001,250251604001,"Block Group 1, Census Tract 1604, Suffolk County, Massachusetts",995,241,478,176,36,36,14,19,80,96,0,12,93,83,294,132,0,12,294,132
1500000US250251604002,250251604002,"Block Group 2, Census Tract 1604, Suffolk County, Massachusetts",1843,400,745,247,268,145,13,23,4,6,0,12,165,129,648,367,0,12,648,367
1500000US250251605011,250251605011,"Block Group 1, Census Tract 1605.01, Suffolk County, Massachusetts",1776,640,625,300,29,45,0,12,29,40,0,12,259,294,834,466,27,43,807,471
1500000US250251605012,250251605012,"Block Group 2, Census Tract 1605.01, Suffolk County, Massachusetts",941,309,599,244,150,102,0,12,0,12,0,12,0,12,192,221,41,77,151,212
1500000US250251605013,250251605013,"Block Group 3, Census Tract 1605.01, Suffolk County, Massachusetts",847,421,354,270,66,102,0,12,0,12,0,12,22,35,405,435,0,12,405,435
1500000US250251605014,250251605014,"Block Group 4, Census Tract 1605.01, Suffolk County, Massachusetts",719,385,356,221,19,22,0,12,123,146,0,12,101,141,120,156,0,12,120,156
1500000US250251605015,250251605015,"Block Group 5, Census Tract 1605.01, Suffolk County, Massachusetts",781,386,405,199,40,23,0,12,0,12,0,12,14,17,322,338,0,12,322,338
1500000US250251605021,250251605021,"Block Group 1, Census Tract 1605.02, Suffolk County, Massachusetts",1573,361,1287,335,47,51,0,12,49,75,0,12,84,62,106,97,16,28,90,106
1500000US250251605022,250251605022,"Block Group 2, Census Tract 1605.02, Suffolk County, Massachusetts",1578,449,1017,468,58,90,0,12,36,55,0,12,116,112,351,252,0,12,351,252
1500000US250251605023,250251605023,"Block Group 3, Census Tract 1605.02, Suffolk County, Massachusetts",1407,508,844,414,55,84,0,12,0,12,0,12,114,95,394,419,13,20,381,419
1500000US250251606011,250251606011,"Block Group 1, Census Tract 1606.01, Suffolk County, Massachusetts",2356,485,1211,306,175,164,10,16,307,212,0,12,154,129,499,326,22,24,477,329
1500000US250251606012,250251606012,"Block Group 2, Census Tract 1606.01, Suffolk County, Massachusetts",1915,427,967,253,253,182,12,20,28,44,0,12,235,302,420,232,26,36,394,240
1500000US250251606021,250251606021,"Block Group 1, Census Tract 1606.02, Suffolk County, Massachusetts",1444,444,851,340,74,67,0,12,186,198,0,12,92,104,241,204,10,17,231,202
1500000US250251606022,250251606022,"Block Group 2, Census Tract 1606.02, Suffolk County, Massachusetts",678,291,489,216,0,12,0,12,79,88,0,12,25,40,85,151,0,12,85,151
1500000US250251606023,250251606023,"Block Group 3, Census Tract 1606.02, Suffolk County, Massachusetts",548,203,346,162,80,114,0,12,37,41,0,12,0,12,85,102,0,12,85,102
1500000US250251606024,250251606024,"Block Group 4, Census Tract 1606.02, Suffolk County, Massachusetts",897,333,341,207,50,76,0,12,0,12,0,12,151,145,355,315,29,36,326,317
1500000US250251606025,250251606025,"Block Group 5, Census Tract 1606.02, Suffolk County, Massachusetts",914,271,515,223,59,92,0,12,0,12,0,12,243,235,97,117,0,12,97,117
1500000US250251701001,250251701001,"Block Group 1, Census Tract 1701, Suffolk County, Massachusetts",1246,382,1047,338,47,62,0,12,152,154,0,12,0,12,0,12,0,12,0,12
1500000US250251701002,250251701002,"Block Group 2, Census Tract 1701, Suffolk County, Massachusetts",1281,542,612,335,158,205,22,34,57,90,0,12,432,472,0,12,0,12,0,12
1500000US250251701003,250251701003,"Block Group 3, Census Tract 1701, Suffolk County, Massachusetts",554,241,427,245,77,82,0,12,0,12,0,12,40,44,10,16,0,12,10,16
1500000US250251701004,250251701004,"Block Group 4, Census Tract 1701, Suffolk County, Massachusetts",894,396,719,368,108,172,0,12,30,46,0,12,0,12,37,60,0,12,37,60
1500000US250251701005,250251701005,"Block Group 5, Census Tract 1701, Suffolk County, Massachusetts",1581,496,1515,490,0,12,0,12,0,12,0,12,0,12,66,76,25,39,41,67
1500000US250251701006,250251701006,"Block Group 6, Census Tract 1701, Suffolk County, Massachusetts",797,317,624,286,18,31,0,12,111,103,0,12,0,12,44,68,0,12,44,68
1500000US250251701007,250251701007,"Block Group 7, Census Tract 1701, Suffolk County, Massachusetts",1688,689,1001,421,0,12,0,12,235,234,0,12,452,604,0,12,0,12,0,12
1500000US250251702001,250251702001,"Block Group 1, Census Tract 1702, Suffolk County, Massachusetts",1067,293,962,289,10,16,0,12,0,12,0,12,34,41,61,57,0,12,61,57
1500000US250251702002,250251702002,"Block Group 2, Census Tract 1702, Suffolk County, Massachusetts",1553,499,907,254,183,256,0,12,12,20,0,12,424,392,27,31,12,20,15,24
1500000US250251702003,250251702003,"Block Group 3, Census Tract 1702, Suffolk County, Massachusetts",543,223,479,216,50,66,0,12,0,12,0,12,0,12,14,21,0,12,14,21
1500000US250251702004,250251702004,"Block Group 4, Census Tract 1702, Suffolk County, Massachusetts",1384,316,1124,296,140,188,0,12,110,130,0,12,0,12,10,16,0,12,10,16
1500000US250251703001,250251703001,"Block Group 1, Census Tract 1703, Suffolk County, Massachusetts",2244,523,1401,513,112,93,0,12,602,338,0,12,30,36,99,106,0,12,99,106
1500000US250251703002,250251703002,"Block Group 2, Census Tract 1703, Suffolk County, Massachusetts",777,340,601,314,163,148,0,12,6,7,0,12,4,9,3,7,0,12,3,7
1500000US250251703003,250251703003,"Block Group 3, Census Tract 1703, Suffolk County, Massachusetts",986,309,936,299,50,78,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251703004,250251703004,"Block Group 4, Census Tract 1703, Suffolk County, Massachusetts",1696,483,1624,493,28,37,0,12,44,68,0,12,0,12,0,12,0,12,0,12
1500000US250251703005,250251703005,"Block Group 5, Census Tract 1703, Suffolk County, Massachusetts",1751,535,1578,522,35,51,0,12,121,122,0,12,0,12,17,27,17,27,0,12
1500000US250251703006,250251703006,"Block Group 6, Census Tract 1703, Suffolk County, Massachusetts",1212,286,1053,286,24,38,0,12,0,12,0,12,74,114,61,89,0,12,61,89
1500000US250251703007,250251703007,"Block Group 7, Census Tract 1703, Suffolk County, Massachusetts",430,173,430,173,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251704001,250251704001,"Block Group 1, Census Tract 1704, Suffolk County, Massachusetts",1037,286,833,249,127,192,0,12,0,12,0,12,66,85,11,19,0,12,11,19
1500000US250251704002,250251704002,"Block Group 2, Census Tract 1704, Suffolk County, Massachusetts",1099,303,804,233,69,80,0,12,53,83,0,12,102,154,71,115,0,12,71,115
1500000US250251704003,250251704003,"Block Group 3, Census Tract 1704, Suffolk County, Massachusetts",911,339,634,276,3,4,0,12,48,95,0,12,8,15,218,251,0,12,218,251
1500000US250251704004,250251704004,"Block Group 4, Census Tract 1704, Suffolk County, Massachusetts",2450,418,1993,384,40,48,0,12,35,58,0,12,362,297,20,33,0,12,20,33
1500000US250251705011,250251705011,"Block Group 1, Census Tract 1705.01, Suffolk County, Massachusetts",2113,448,1413,367,88,74,0,12,114,132,0,12,320,187,178,168,0,12,178,168
1500000US250251705012,250251705012,"Block Group 2, Census Tract 1705.01, Suffolk County, Massachusetts",1457,331,1196,310,29,28,74,103,56,69,0,12,0,12,102,128,29,48,73,117
1500000US250251705021,250251705021,"Block Group 1, Census Tract 1705.02, Suffolk County, Massachusetts",1362,346,1144,353,0,12,0,12,179,205,0,12,0,12,39,66,0,12,39,66
1500000US250251705022,250251705022,"Block Group 2, Census Tract 1705.02, Suffolk County, Massachusetts",1699,279,1307,201,39,42,0,12,104,131,0,12,27,45,222,190,8,13,214,191
1500000US250251706011,250251706011,"Block Group 1, Census Tract 1706.01, Suffolk County, Massachusetts",1348,387,967,264,24,39,0,12,0,12,0,12,291,299,66,67,0,12,66,67
1500000US250251706012,250251706012,"Block Group 2, Census Tract 1706.01, Suffolk County, Massachusetts",1901,489,1636,479,0,12,0,12,79,118,0,12,40,63,146,189,11,19,135,197
1500000US250251706013,250251706013,"Block Group 3, Census Tract 1706.01, Suffolk County, Massachusetts",1354,432,1224,437,83,126,0,12,0,12,0,12,47,42,0,12,0,12,0,12
1500000US250251706014,250251706014,"Block Group 4, Census Tract 1706.01, Suffolk County, Massachusetts",1202,362,974,318,39,64,0,12,0,12,0,12,101,94,88,202,3,6,85,201
1500000US250251707011,250251707011,"Block Group 1, Census Tract 1707.01, Suffolk County, Massachusetts",735,229,631,228,19,31,0,12,12,16,0,12,73,64,0,12,0,12,0,12
1500000US250251707012,250251707012,"Block Group 2, Census Tract 1707.01, Suffolk County, Massachusetts",1380,274,1108,261,72,77,0,12,91,100,0,12,105,116,4,9,4,9,0,12
1500000US250251707021,250251707021,"Block Group 1, Census Tract 1707.02, Suffolk County, Massachusetts",768,371,653,334,58,93,0,12,18,32,0,12,37,139,2,10,2,10,0,12
1500000US250251707022,250251707022,"Block Group 2, Census Tract 1707.02, Suffolk County, Massachusetts",1643,666,940,472,221,315,0,12,94,146,0,12,388,556,0,12,0,12,0,12
1500000US250251707023,250251707023,"Block Group 3, Census Tract 1707.02, Suffolk County, Massachusetts",1297,394,570,270,302,309,0,12,297,199,0,12,128,180,0,12,0,12,0,12
1500000US250251707024,250251707024,"Block Group 4, Census Tract 1707.02, Suffolk County, Massachusetts",1112,674,565,521,144,157,0,12,40,63,0,12,0,12,363,436,0,12,363,436
1500000US250251707025,250251707025,"Block Group 5, Census Tract 1707.02, Suffolk County, Massachusetts",1576,522,978,515,0,12,0,12,388,250,0,12,114,149,96,114,14,23,82,111
1500000US250251708001,250251708001,"Block Group 1, Census Tract 1708, Suffolk County, Massachusetts",1477,511,971,449,54,73,0,12,0,12,0,12,228,166,224,320,0,12,224,320
1500000US250251708002,250251708002,"Block Group 2, Census Tract 1708, Suffolk County, Massachusetts",793,244,652,229,69,89,0,12,27,42,0,12,20,34,25,42,0,12,25,42
1500000US250251708003,250251708003,"Block Group 3, Census Tract 1708, Suffolk County, Massachusetts",914,471,702,344,70,92,0,12,0,12,0,12,72,97,70,94,0,12,70,94
1500000US250251708004,250251708004,"Block Group 4, Census Tract 1708, Suffolk County, Massachusetts",1946,688,1408,567,0,12,0,12,47,73,0,12,426,586,65,159,0,12,65,159
1500000US250251801011,250251801011,"Block Group 1, Census Tract 1801.01, Suffolk County, Massachusetts",1585,624,1511,589,0,12,0,12,64,119,0,12,0,12,10,16,0,12,10,16
1500000US250251801012,250251801012,"Block Group 2, Census Tract 1801.01, Suffolk County, Massachusetts",929,230,882,229,13,20,0,12,18,29,0,12,0,12,16,28,0,12,16,28
1500000US250251801013,250251801013,"Block Group 3, Census Tract 1801.01, Suffolk County, Massachusetts",2345,487,2193,468,99,142,0,12,0,12,0,12,38,62,15,23,15,23,0,12
1500000US250251802001,250251802001,"Block Group 1, Census Tract 1802, Suffolk County, Massachusetts",964,246,798,205,35,44,0,12,0,12,0,12,0,12,131,167,0,12,131,167
1500000US250251802002,250251802002,"Block Group 2, Census Tract 1802, Suffolk County, Massachusetts",828,215,827,216,0,12,0,12,1,2,0,12,0,12,0,12,0,12,0,12
1500000US250251802003,250251802003,"Block Group 3, Census Tract 1802, Suffolk County, Massachusetts",769,144,682,158,11,15,0,12,0,12,0,12,11,18,65,66,13,22,52,55
1500000US250251802004,250251802004,"Block Group 4, Census Tract 1802, Suffolk County, Massachusetts",1387,244,1345,243,0,12,0,12,21,23,0,12,0,12,21,34,0,12,21,34
1500000US250251803011,250251803011,"Block Group 1, Census Tract 1803.01, Suffolk County, Massachusetts",654,199,632,203,5,12,0,12,0,12,17,28,0,12,0,12,0,12,0,12
1500000US250251803012,250251803012,"Block Group 2, Census Tract 1803.01, Suffolk County, Massachusetts",995,309,906,297,0,12,0,12,0,12,0,12,8,12,81,116,0,12,81,116
1500000US250251803013,250251803013,"Block Group 3, Census Tract 1803.01, Suffolk County, Massachusetts",836,198,829,199,3,7,0,12,0,12,0,12,0,12,4,8,0,12,4,8
1500000US250251803014,250251803014,"Block Group 4, Census Tract 1803.01, Suffolk County, Massachusetts",790,210,739,190,0,12,0,12,0,12,0,12,0,12,51,80,0,12,51,80
1500000US250251804001,250251804001,"Block Group 1, Census Tract 1804, Suffolk County, Massachusetts",835,194,813,197,18,28,0,12,0,12,0,12,4,7,0,12,0,12,0,12
1500000US250251804002,250251804002,"Block Group 2, Census Tract 1804, Suffolk County, Massachusetts",1109,272,1076,272,0,12,0,12,0,12,0,12,0,12,33,50,6,11,27,49
1500000US250251805001,250251805001,"Block Group 1, Census Tract 1805, Suffolk County, Massachusetts",1159,229,1123,224,0,12,0,12,0,12,0,12,36,58,0,12,0,12,0,12
1500000US250251805002,250251805002,"Block Group 2, Census Tract 1805, Suffolk County, Massachusetts",496,149,496,149,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250251805003,250251805003,"Block Group 3, Census Tract 1805, Suffolk County, Massachusetts",1282,283,1142,278,88,93,0,12,22,34,0,12,0,12,30,47,0,12,30,47
1500000US250251805004,250251805004,"Block Group 4, Census Tract 1805, Suffolk County, Massachusetts",1029,206,979,209,32,36,0,12,0,12,0,12,0,12,18,30,0,12,18,30
1500000US250259801011,250259801011,"Block Group 1, Census Tract 9801.01, Suffolk County, Massachusetts",335,201,195,182,98,48,0,12,0,12,0,12,18,19,24,38,0,12,24,38
1500000US250259803001,250259803001,"Block Group 1, Census Tract 9803, Suffolk County, Massachusetts",360,133,133,79,153,114,3,6,13,14,0,12,43,37,15,26,0,12,15,26
